servert,return,case,BTC-USD,BTC-EUR,BCH-USD,BCH-EUR,BCH-BTC
1565925403323000.0,1.00058,3.0,0.0,1.0,0.0,-1.0,1.0
1565925403323000.0,1.0007,6.0,-1.0,1.0,1.0,-1.0,0.0
1565925403342000.0,1.00062,3.0,0.0,1.0,0.0,-1.0,1.0
1565925403342000.0,1.00074,6.0,-1.0,1.0,1.0,-1.0,0.0
1565925403363000.0,1.00065,3.0,0.0,1.0,0.0,-1.0,1.0
1565925403363000.0,1.00077,6.0,-1.0,1.0,1.0,-1.0,0.0
1565925403381000.0,1.0003,3.0,0.0,1.0,0.0,-1.0,1.0
1565925403381000.0,1.00042,6.0,-1.0,1.0,1.0,-1.0,0.0
1565925403497000.0,1.00033,3.0,0.0,1.0,0.0,-1.0,1.0
1565925403497000.0,1.00045,6.0,-1.0,1.0,1.0,-1.0,0.0
1565925403524000.0,1.00037,3.0,0.0,1.0,0.0,-1.0,1.0
1565925403524000.0,1.00049,6.0,-1.0,1.0,1.0,-1.0,0.0
1565925403555000.0,1.00026,3.0,0.0,1.0,0.0,-1.0,1.0
1565925403555000.0,1.00038,6.0,-1.0,1.0,1.0,-1.0,0.0
1565925404910000.0,1.00004,6.0,-1.0,1.0,1.0,-1.0,0.0
1565925404188000.0,1.00008,6.0,-1.0,1.0,1.0,-1.0,0.0
1565925404240000.0,1.00011,6.0,-1.0,1.0,1.0,-1.0,0.0
1565925404427000.0,1.00001,6.0,-1.0,1.0,1.0,-1.0,0.0
1565925404486000.0,1.00012,6.0,-1.0,1.0,1.0,-1.0,0.0
1565925404548000.0,1.00001,3.0,0.0,1.0,0.0,-1.0,1.0
1565925404548000.0,1.00015,6.0,-1.0,1.0,1.0,-1.0,0.0
1565925404578000.0,1.00005,3.0,0.0,1.0,0.0,-1.0,1.0
1565925404578000.0,1.00019,6.0,-1.0,1.0,1.0,-1.0,0.0
1565925405150000.0,1.0002,6.0,-1.0,1.0,1.0,-1.0,0.0
1565925405870000.0,1.00008,3.0,0.0,1.0,0.0,-1.0,1.0
1565925405870000.0,1.00023,6.0,-1.0,1.0,1.0,-1.0,0.0
1565925405156000.0,1.00002,6.0,-1.0,1.0,1.0,-1.0,0.0
1565925405161000.0,1.00012,3.0,0.0,1.0,0.0,-1.0,1.0
1565925405161000.0,1.00027,6.0,-1.0,1.0,1.0,-1.0,0.0
1565925405232000.0,1.00006,6.0,-1.0,1.0,1.0,-1.0,0.0
1565925405433000.0,1.00009,6.0,-1.0,1.0,1.0,-1.0,0.0
1565925405452000.0,1.00013,6.0,-1.0,1.0,1.0,-1.0,0.0
1565925405477000.0,1.00001,3.0,0.0,1.0,0.0,-1.0,1.0
1565925405477000.0,1.00017,6.0,-1.0,1.0,1.0,-1.0,0.0
1565925405640000.0,1.00005,3.0,0.0,1.0,0.0,-1.0,1.0
1565925405640000.0,1.0002,6.0,-1.0,1.0,1.0,-1.0,0.0
1565925405850000.0,1.0001,6.0,-1.0,1.0,1.0,-1.0,0.0
1565925406470000.0,1.00014,6.0,-1.0,1.0,1.0,-1.0,0.0
1565925406142000.0,1.00021,6.0,-1.0,1.0,1.0,-1.0,0.0
1565925406189000.0,1.00008,3.0,0.0,1.0,0.0,-1.0,1.0
1565925406189000.0,1.00025,6.0,-1.0,1.0,1.0,-1.0,0.0
1565925406209000.0,1.00012,3.0,0.0,1.0,0.0,-1.0,1.0
1565925406209000.0,1.00028,6.0,-1.0,1.0,1.0,-1.0,0.0
1565925406276000.0,1.00001,3.0,0.0,1.0,0.0,-1.0,1.0
1565925406276000.0,1.00018,6.0,-1.0,1.0,1.0,-1.0,0.0
1565925406310000.0,1.00005,3.0,0.0,1.0,0.0,-1.0,1.0
1565925406459000.0,1.00011,6.0,-1.0,1.0,1.0,-1.0,0.0
1565925406498000.0,1.00029,6.0,-1.0,1.0,1.0,-1.0,0.0
1565925406566000.0,1.00015,6.0,-1.0,1.0,1.0,-1.0,0.0
1565925406713000.0,1.00015,3.0,0.0,1.0,0.0,-1.0,1.0
1565925406713000.0,1.00033,6.0,-1.0,1.0,1.0,-1.0,0.0
1565925407140000.0,1.00016,6.0,-1.0,1.0,1.0,-1.0,0.0
1565925407122000.0,1.00019,6.0,-1.0,1.0,1.0,-1.0,0.0
1565925407142000.0,1.00023,6.0,-1.0,1.0,1.0,-1.0,0.0
1565925407153000.0,1.00012,6.0,-1.0,1.0,1.0,-1.0,0.0
1565925407202000.0,1.00008,3.0,0.0,1.0,0.0,-1.0,1.0
1565925407202000.0,1.00027,6.0,-1.0,1.0,1.0,-1.0,0.0
1565925407279000.0,1.00012,3.0,0.0,1.0,0.0,-1.0,1.0
1565925407279000.0,1.0003,6.0,-1.0,1.0,1.0,-1.0,0.0
1565925407321000.0,1.00034,6.0,-1.0,1.0,1.0,-1.0,0.0
1565925407323000.0,1.00015,3.0,0.0,1.0,0.0,-1.0,1.0
1565925407365000.0,1.00019,3.0,0.0,1.0,0.0,-1.0,1.0
1565925407365000.0,1.00037,6.0,-1.0,1.0,1.0,-1.0,0.0
1565925407397000.0,1.00016,6.0,-1.0,1.0,1.0,-1.0,0.0
1565925407462000.0,1.00001,3.0,0.0,1.0,0.0,-1.0,1.0
1565925407462000.0,1.0002,6.0,-1.0,1.0,1.0,-1.0,0.0
1565925407482000.0,1.00005,3.0,0.0,1.0,0.0,-1.0,1.0
1565925407482000.0,1.00023,6.0,-1.0,1.0,1.0,-1.0,0.0
1565925407520000.0,1.00008,3.0,0.0,1.0,0.0,-1.0,1.0
1565925407520000.0,1.00027,6.0,-1.0,1.0,1.0,-1.0,0.0
1565925407556000.0,1.00012,3.0,0.0,1.0,0.0,-1.0,1.0
1565925407556000.0,1.0003,6.0,-1.0,1.0,1.0,-1.0,0.0
1565925407575000.0,1.00031,6.0,-1.0,1.0,1.0,-1.0,0.0
1565925407582000.0,1.00002,6.0,-1.0,1.0,1.0,-1.0,0.0
1565925407590000.0,1.00016,6.0,-1.0,1.0,1.0,-1.0,0.0
1565925407730000.0,1.00015,3.0,0.0,1.0,0.0,-1.0,1.0
1565925407730000.0,1.00035,6.0,-1.0,1.0,1.0,-1.0,0.0
1565925407745000.0,1.00019,3.0,0.0,1.0,0.0,-1.0,1.0
1565925407745000.0,1.00038,6.0,-1.0,1.0,1.0,-1.0,0.0
1565925407919000.0,1.00039,6.0,-1.0,1.0,1.0,-1.0,0.0
1565925408139000.0,1.00003,6.0,-1.0,1.0,1.0,-1.0,0.0
1565925408166000.0,1.00007,6.0,-1.0,1.0,1.0,-1.0,0.0
1565925408228000.0,1.0001,6.0,-1.0,1.0,1.0,-1.0,0.0
1565925408280000.0,1.00014,6.0,-1.0,1.0,1.0,-1.0,0.0
1565925408342000.0,1.00001,3.0,0.0,1.0,0.0,-1.0,1.0
1565925408342000.0,1.00021,6.0,-1.0,1.0,1.0,-1.0,0.0
1565925408393000.0,1.00005,3.0,0.0,1.0,0.0,-1.0,1.0
1565925408393000.0,1.00025,6.0,-1.0,1.0,1.0,-1.0,0.0
1565925408517000.0,1.00008,3.0,0.0,1.0,0.0,-1.0,1.0
1565925408517000.0,1.00029,6.0,-1.0,1.0,1.0,-1.0,0.0
1565925408546000.0,1.00012,3.0,0.0,1.0,0.0,-1.0,1.0
1565925408546000.0,1.00032,6.0,-1.0,1.0,1.0,-1.0,0.0
1565925408709000.0,1.00015,3.0,0.0,1.0,0.0,-1.0,1.0
1565925408709000.0,1.00036,6.0,-1.0,1.0,1.0,-1.0,0.0
1565925409207000.0,1.00019,3.0,0.0,1.0,0.0,-1.0,1.0
1565925409207000.0,1.0004,6.0,-1.0,1.0,1.0,-1.0,0.0
1565925409467000.0,1.00037,6.0,-1.0,1.0,1.0,-1.0,0.0
1565925409542000.0,1.00022,3.0,0.0,1.0,0.0,-1.0,1.0
1565925409542000.0,1.00044,6.0,-1.0,1.0,1.0,-1.0,0.0
1565925409579000.0,1.00026,3.0,0.0,1.0,0.0,-1.0,1.0
1565925409579000.0,1.00047,6.0,-1.0,1.0,1.0,-1.0,0.0
1565925409742000.0,1.00048,6.0,-1.0,1.0,1.0,-1.0,0.0
1565925410275000.0,1.0003,3.0,0.0,1.0,0.0,-1.0,1.0
1565925410275000.0,1.00051,6.0,-1.0,1.0,1.0,-1.0,0.0
1565925410735000.0,1.00033,3.0,0.0,1.0,0.0,-1.0,1.0
1565925410735000.0,1.00055,6.0,-1.0,1.0,1.0,-1.0,0.0
1565925410788000.0,1.00037,3.0,0.0,1.0,0.0,-1.0,1.0
1565925410788000.0,1.00059,6.0,-1.0,1.0,1.0,-1.0,0.0
1565925411467000.0,1.0004,3.0,0.0,1.0,0.0,-1.0,1.0
1565925411467000.0,1.00063,6.0,-1.0,1.0,1.0,-1.0,0.0
1565925411531000.0,1.00044,3.0,0.0,1.0,0.0,-1.0,1.0
1565925411531000.0,1.00066,6.0,-1.0,1.0,1.0,-1.0,0.0
1565925411782000.0,1.00047,3.0,0.0,1.0,0.0,-1.0,1.0
1565925411782000.0,1.0007,6.0,-1.0,1.0,1.0,-1.0,0.0
1565925411958000.0,1.00055,3.0,0.0,1.0,0.0,-1.0,1.0
1565925411958000.0,1.00077,6.0,-1.0,1.0,1.0,-1.0,0.0
1565925412250000.0,1.00058,3.0,0.0,1.0,0.0,-1.0,1.0
1565925412250000.0,1.00081,6.0,-1.0,1.0,1.0,-1.0,0.0
1565925412340000.0,1.00062,3.0,0.0,1.0,0.0,-1.0,1.0
1565925412340000.0,1.00084,6.0,-1.0,1.0,1.0,-1.0,0.0
1565925412483000.0,1.00065,3.0,0.0,1.0,0.0,-1.0,1.0
1565925412483000.0,1.00088,6.0,-1.0,1.0,1.0,-1.0,0.0
1565925413358000.0,1.00069,3.0,0.0,1.0,0.0,-1.0,1.0
1565925413358000.0,1.00091,6.0,-1.0,1.0,1.0,-1.0,0.0
1565925415675000.0,1.00092,6.0,-1.0,1.0,1.0,-1.0,0.0
1565925415709000.0,1.00072,3.0,0.0,1.0,0.0,-1.0,1.0
1565925415709000.0,1.00095,6.0,-1.0,1.0,1.0,-1.0,0.0
1565925416349000.0,1.00076,3.0,0.0,1.0,0.0,-1.0,1.0
1565925416349000.0,1.00099,6.0,-1.0,1.0,1.0,-1.0,0.0
1565925416374000.0,1.0008,3.0,0.0,1.0,0.0,-1.0,1.0
1565925416374000.0,1.00102,6.0,-1.0,1.0,1.0,-1.0,0.0
1565925416627000.0,1.00083,3.0,0.0,1.0,0.0,-1.0,1.0
1565925416627000.0,1.00106,6.0,-1.0,1.0,1.0,-1.0,0.0
1565925416644000.0,1.00069,3.0,0.0,1.0,0.0,-1.0,1.0
1565925416655000.0,1.00087,3.0,0.0,1.0,0.0,-1.0,1.0
1565925416655000.0,1.00109,6.0,-1.0,1.0,1.0,-1.0,0.0
1565925416662000.0,1.00072,3.0,0.0,1.0,0.0,-1.0,1.0
1565925416662000.0,1.00095,6.0,-1.0,1.0,1.0,-1.0,0.0
1565925416676000.0,1.0009,3.0,0.0,1.0,0.0,-1.0,1.0
1565925416676000.0,1.00113,6.0,-1.0,1.0,1.0,-1.0,0.0
1565925416689000.0,1.00094,3.0,0.0,1.0,0.0,-1.0,1.0
1565925416689000.0,1.00117,6.0,-1.0,1.0,1.0,-1.0,0.0
1565925416849000.0,1.00097,3.0,0.0,1.0,0.0,-1.0,1.0
1565925416849000.0,1.0012,6.0,-1.0,1.0,1.0,-1.0,0.0
1565925416863000.0,1.00101,3.0,0.0,1.0,0.0,-1.0,1.0
1565925416863000.0,1.00124,6.0,-1.0,1.0,1.0,-1.0,0.0
1565925416903000.0,1.00069,3.0,0.0,1.0,0.0,-1.0,1.0
1565925416903000.0,1.00092,6.0,-1.0,1.0,1.0,-1.0,0.0
1565925416909000.0,1.00006,6.0,-1.0,1.0,1.0,-1.0,0.0
1565925416912000.0,1.00072,3.0,0.0,1.0,0.0,-1.0,1.0
1565925416912000.0,1.00095,6.0,-1.0,1.0,1.0,-1.0,0.0
1565925416942000.0,1.00076,3.0,0.0,1.0,0.0,-1.0,1.0
1565925416942000.0,1.00099,6.0,-1.0,1.0,1.0,-1.0,0.0
1565925416973000.0,1.00009,6.0,-1.0,1.0,1.0,-1.0,0.0
1565925416986000.0,1.00013,6.0,-1.0,1.0,1.0,-1.0,0.0
1565925417641000.0,1.00017,6.0,-1.0,1.0,1.0,-1.0,0.0
1565925417666000.0,1.0002,6.0,-1.0,1.0,1.0,-1.0,0.0
1565925418370000.0,1.00001,3.0,0.0,1.0,0.0,-1.0,1.0
1565925418370000.0,1.00024,6.0,-1.0,1.0,1.0,-1.0,0.0
1565925418570000.0,1.00005,3.0,0.0,1.0,0.0,-1.0,1.0
1565925418570000.0,1.00027,6.0,-1.0,1.0,1.0,-1.0,0.0
1565925418289000.0,1.00008,3.0,0.0,1.0,0.0,-1.0,1.0
1565925418289000.0,1.00031,6.0,-1.0,1.0,1.0,-1.0,0.0
1565925418316000.0,1.00012,3.0,0.0,1.0,0.0,-1.0,1.0
1565925418316000.0,1.00034,6.0,-1.0,1.0,1.0,-1.0,0.0
1565925418400000.0,1.00015,3.0,0.0,1.0,0.0,-1.0,1.0
1565925418400000.0,1.00038,6.0,-1.0,1.0,1.0,-1.0,0.0
1565925418421000.0,1.00019,3.0,0.0,1.0,0.0,-1.0,1.0
1565925418421000.0,1.00042,6.0,-1.0,1.0,1.0,-1.0,0.0
1565925418471000.0,1.00022,3.0,0.0,1.0,0.0,-1.0,1.0
1565925418471000.0,1.00045,6.0,-1.0,1.0,1.0,-1.0,0.0
1565925418492000.0,1.00026,3.0,0.0,1.0,0.0,-1.0,1.0
1565925418492000.0,1.00049,6.0,-1.0,1.0,1.0,-1.0,0.0
1565925418679000.0,1.0003,3.0,0.0,1.0,0.0,-1.0,1.0
1565925418679000.0,1.00052,6.0,-1.0,1.0,1.0,-1.0,0.0
1565925418711000.0,1.00033,3.0,0.0,1.0,0.0,-1.0,1.0
1565925418711000.0,1.00056,6.0,-1.0,1.0,1.0,-1.0,0.0
1565925419160000.0,1.00037,3.0,0.0,1.0,0.0,-1.0,1.0
1565925419160000.0,1.00059,6.0,-1.0,1.0,1.0,-1.0,0.0
1565925419290000.0,1.0004,3.0,0.0,1.0,0.0,-1.0,1.0
1565925419290000.0,1.00063,6.0,-1.0,1.0,1.0,-1.0,0.0
1565925419513000.0,1.00022,3.0,0.0,1.0,0.0,-1.0,1.0
1565925419513000.0,1.00045,6.0,-1.0,1.0,1.0,-1.0,0.0
1565925419530000.0,1.00026,3.0,0.0,1.0,0.0,-1.0,1.0
1565925419530000.0,1.00049,6.0,-1.0,1.0,1.0,-1.0,0.0
1565925419703000.0,1.00006,6.0,-1.0,1.0,1.0,-1.0,0.0
1565925419704000.0,1.0003,3.0,0.0,1.0,0.0,-1.0,1.0
1565925419704000.0,1.00052,6.0,-1.0,1.0,1.0,-1.0,0.0
1565925419719000.0,1.00033,3.0,0.0,1.0,0.0,-1.0,1.0
1565925419719000.0,1.00056,6.0,-1.0,1.0,1.0,-1.0,0.0
1565925419745000.0,1.00037,3.0,0.0,1.0,0.0,-1.0,1.0
1565925419745000.0,1.00059,6.0,-1.0,1.0,1.0,-1.0,0.0
1565925419760000.0,1.0004,3.0,0.0,1.0,0.0,-1.0,1.0
1565925419760000.0,1.00063,6.0,-1.0,1.0,1.0,-1.0,0.0
1565925419791000.0,1.00044,3.0,0.0,1.0,0.0,-1.0,1.0
1565925419791000.0,1.00067,6.0,-1.0,1.0,1.0,-1.0,0.0
1565925419802000.0,1.00006,6.0,-1.0,1.0,1.0,-1.0,0.0
1565925419813000.0,1.00047,3.0,0.0,1.0,0.0,-1.0,1.0
1565925419813000.0,1.0007,6.0,-1.0,1.0,1.0,-1.0,0.0
1565925419833000.0,1.00051,3.0,0.0,1.0,0.0,-1.0,1.0
1565925419833000.0,1.00074,6.0,-1.0,1.0,1.0,-1.0,0.0
1565925419857000.0,1.00055,3.0,0.0,1.0,0.0,-1.0,1.0
1565925419857000.0,1.00077,6.0,-1.0,1.0,1.0,-1.0,0.0
1565925419988000.0,1.00009,6.0,-1.0,1.0,1.0,-1.0,0.0
1565925420140000.0,1.00013,6.0,-1.0,1.0,1.0,-1.0,0.0
1565925420600000.0,1.00017,6.0,-1.0,1.0,1.0,-1.0,0.0
1565925420800000.0,1.0002,6.0,-1.0,1.0,1.0,-1.0,0.0
1565925420314000.0,1.00006,6.0,-1.0,1.0,1.0,-1.0,0.0
1565925420726000.0,1.00001,3.0,0.0,1.0,0.0,-1.0,1.0
1565925420726000.0,1.00024,6.0,-1.0,1.0,1.0,-1.0,0.0
1565925420761000.0,1.00005,3.0,0.0,1.0,0.0,-1.0,1.0
1565925420761000.0,1.00027,6.0,-1.0,1.0,1.0,-1.0,0.0
1565925420766000.0,1.0004,6.0,-1.0,1.0,1.0,-1.0,0.0
1565925420798000.0,1.00008,3.0,0.0,1.0,0.0,-1.0,1.0
1565925420798000.0,1.00044,6.0,-1.0,1.0,1.0,-1.0,0.0
1565925420811000.0,1.00019,6.0,-1.0,1.0,1.0,-1.0,0.0
1565925420816000.0,1.00012,3.0,0.0,1.0,0.0,-1.0,1.0
1565925420816000.0,1.00047,6.0,-1.0,1.0,1.0,-1.0,0.0
1565925420832000.0,1.00015,3.0,0.0,1.0,0.0,-1.0,1.0
1565925420832000.0,1.00051,6.0,-1.0,1.0,1.0,-1.0,0.0
1565925420855000.0,1.00019,3.0,0.0,1.0,0.0,-1.0,1.0
1565925420855000.0,1.00054,6.0,-1.0,1.0,1.0,-1.0,0.0
1565925420887000.0,1.00022,3.0,0.0,1.0,0.0,-1.0,1.0
1565925420887000.0,1.00058,6.0,-1.0,1.0,1.0,-1.0,0.0
1565925420913000.0,1.00026,3.0,0.0,1.0,0.0,-1.0,1.0
1565925420913000.0,1.00062,6.0,-1.0,1.0,1.0,-1.0,0.0
1565925420933000.0,1.0003,3.0,0.0,1.0,0.0,-1.0,1.0
1565925420933000.0,1.00065,6.0,-1.0,1.0,1.0,-1.0,0.0
1565925420950000.0,1.00033,3.0,0.0,1.0,0.0,-1.0,1.0
1565925420950000.0,1.00069,6.0,-1.0,1.0,1.0,-1.0,0.0
1565925421300000.0,1.00019,6.0,-1.0,1.0,1.0,-1.0,0.0
1565925421260000.0,1.00037,3.0,0.0,1.0,0.0,-1.0,1.0
1565925421260000.0,1.00072,6.0,-1.0,1.0,1.0,-1.0,0.0
1565925421500000.0,1.0004,3.0,0.0,1.0,0.0,-1.0,1.0
1565925421500000.0,1.00076,6.0,-1.0,1.0,1.0,-1.0,0.0
1565925421790000.0,1.00044,3.0,0.0,1.0,0.0,-1.0,1.0
1565925421790000.0,1.00079,6.0,-1.0,1.0,1.0,-1.0,0.0
1565925421930000.0,1.00047,3.0,0.0,1.0,0.0,-1.0,1.0
1565925421930000.0,1.00083,6.0,-1.0,1.0,1.0,-1.0,0.0
1565925421703000.0,1.00022,6.0,-1.0,1.0,1.0,-1.0,0.0
1565925421721000.0,1.00026,6.0,-1.0,1.0,1.0,-1.0,0.0
1565925421738000.0,1.00019,6.0,-1.0,1.0,1.0,-1.0,0.0
1565925421865000.0,1.00009,6.0,-1.0,1.0,1.0,-1.0,0.0
1565925421874000.0,1.00013,6.0,-1.0,1.0,1.0,-1.0,0.0
1565925421899000.0,1.00006,6.0,-1.0,1.0,1.0,-1.0,0.0
1565925421998000.0,1.00017,6.0,-1.0,1.0,1.0,-1.0,0.0
1565925422120000.0,1.0002,6.0,-1.0,1.0,1.0,-1.0,0.0
1565925422480000.0,1.00001,3.0,0.0,1.0,0.0,-1.0,1.0
1565925422480000.0,1.00024,6.0,-1.0,1.0,1.0,-1.0,0.0
1565925422800000.0,1.00005,3.0,0.0,1.0,0.0,-1.0,1.0
1565925422800000.0,1.00027,6.0,-1.0,1.0,1.0,-1.0,0.0
1565925422907000.0,1.00008,3.0,0.0,1.0,0.0,-1.0,1.0
1565925422907000.0,1.00031,6.0,-1.0,1.0,1.0,-1.0,0.0
1565925422921000.0,1.00012,3.0,0.0,1.0,0.0,-1.0,1.0
1565925422921000.0,1.00034,6.0,-1.0,1.0,1.0,-1.0,0.0
1565925423114000.0,1.00015,3.0,0.0,1.0,0.0,-1.0,1.0
1565925423114000.0,1.00038,6.0,-1.0,1.0,1.0,-1.0,0.0
1565925423130000.0,1.00019,3.0,0.0,1.0,0.0,-1.0,1.0
1565925423130000.0,1.00042,6.0,-1.0,1.0,1.0,-1.0,0.0
1565925423320000.0,1.00001,3.0,0.0,1.0,0.0,-1.0,1.0
1565925423320000.0,1.00024,6.0,-1.0,1.0,1.0,-1.0,0.0
1565925423330000.0,1.00005,3.0,0.0,1.0,0.0,-1.0,1.0
1565925423330000.0,1.00027,6.0,-1.0,1.0,1.0,-1.0,0.0
1565925423511000.0,1.00008,3.0,0.0,1.0,0.0,-1.0,1.0
1565925423511000.0,1.00031,6.0,-1.0,1.0,1.0,-1.0,0.0
1565925423528000.0,1.00012,3.0,0.0,1.0,0.0,-1.0,1.0
1565925423528000.0,1.00034,6.0,-1.0,1.0,1.0,-1.0,0.0
1565925424187000.0,1.00017,6.0,-1.0,1.0,1.0,-1.0,0.0
1565925424195000.0,1.0002,6.0,-1.0,1.0,1.0,-1.0,0.0
1565925424277000.0,1.00015,3.0,0.0,1.0,0.0,-1.0,1.0
1565925424277000.0,1.00038,6.0,-1.0,1.0,1.0,-1.0,0.0
1565925424406000.0,1.00019,3.0,0.0,1.0,0.0,-1.0,1.0
1565925424406000.0,1.00042,6.0,-1.0,1.0,1.0,-1.0,0.0
1565925424486000.0,1.00021,6.0,-1.0,1.0,1.0,-1.0,0.0
1565925424514000.0,1.00006,6.0,-1.0,1.0,1.0,-1.0,0.0
1565925424524000.0,1.00001,3.0,0.0,1.0,0.0,-1.0,1.0
1565925424524000.0,1.00024,6.0,-1.0,1.0,1.0,-1.0,0.0
1565925424545000.0,1.00005,3.0,0.0,1.0,0.0,-1.0,1.0
1565925424545000.0,1.00028,6.0,-1.0,1.0,1.0,-1.0,0.0
1565925424601000.0,1.00007,6.0,-1.0,1.0,1.0,-1.0,0.0
1565925424608000.0,1.00008,3.0,0.0,1.0,0.0,-1.0,1.0
1565925424608000.0,1.00032,6.0,-1.0,1.0,1.0,-1.0,0.0
1565925424749000.0,1.0001,6.0,-1.0,1.0,1.0,-1.0,0.0
1565925424762000.0,1.00014,6.0,-1.0,1.0,1.0,-1.0,0.0
1565925424820000.0,1.00011,6.0,-1.0,1.0,1.0,-1.0,0.0
1565925424942000.0,1.00018,6.0,-1.0,1.0,1.0,-1.0,0.0
1565925424960000.0,1.00022,6.0,-1.0,1.0,1.0,-1.0,0.0
1565925425280000.0,1.00008,6.0,-1.0,1.0,1.0,-1.0,0.0
1565925425235000.0,1.00015,6.0,-1.0,1.0,1.0,-1.0,0.0
1565925425332000.0,1.00019,6.0,-1.0,1.0,1.0,-1.0,0.0
1565925425356000.0,1.00012,6.0,-1.0,1.0,1.0,-1.0,0.0
1565925425624000.0,1.00023,6.0,-1.0,1.0,1.0,-1.0,0.0
1565925425623000.0,1.00001,3.0,0.0,1.0,0.0,-1.0,1.0
1565925425623000.0,1.00026,6.0,-1.0,1.0,1.0,-1.0,0.0
1565925425638000.0,1.00005,3.0,0.0,1.0,0.0,-1.0,1.0
1565925425638000.0,1.0003,6.0,-1.0,1.0,1.0,-1.0,0.0
1565925425792000.0,1.00027,6.0,-1.0,1.0,1.0,-1.0,0.0
1565925425808000.0,1.00008,3.0,0.0,1.0,0.0,-1.0,1.0
1565925425808000.0,1.00034,6.0,-1.0,1.0,1.0,-1.0,0.0
1565925425887000.0,1.00012,3.0,0.0,1.0,0.0,-1.0,1.0
1565925425887000.0,1.00038,6.0,-1.0,1.0,1.0,-1.0,0.0
1565925425956000.0,1.00015,3.0,0.0,1.0,0.0,-1.0,1.0
1565925425956000.0,1.00041,6.0,-1.0,1.0,1.0,-1.0,0.0
1565925425973000.0,1.00019,3.0,0.0,1.0,0.0,-1.0,1.0
1565925425973000.0,1.00045,6.0,-1.0,1.0,1.0,-1.0,0.0
1565925426148000.0,1.00042,6.0,-1.0,1.0,1.0,-1.0,0.0
1565925426198000.0,1.00046,6.0,-1.0,1.0,1.0,-1.0,0.0
1565925426264000.0,1.00035,6.0,-1.0,1.0,1.0,-1.0,0.0
1565925426268000.0,1.00008,3.0,0.0,1.0,0.0,-1.0,1.0
1565925426269000.0,1.00039,6.0,-1.0,1.0,1.0,-1.0,0.0
1565925426272000.0,1.00012,3.0,0.0,1.0,0.0,-1.0,1.0
1565925426277000.0,1.00022,3.0,0.0,1.0,0.0,-1.0,1.0
1565925426277000.0,1.00049,6.0,-1.0,1.0,1.0,-1.0,0.0
1565925426302000.0,1.00026,3.0,0.0,1.0,0.0,-1.0,1.0
1565925426302000.0,1.00053,6.0,-1.0,1.0,1.0,-1.0,0.0
1565925426354000.0,1.0003,3.0,0.0,1.0,0.0,-1.0,1.0
1565925426354000.0,1.00056,6.0,-1.0,1.0,1.0,-1.0,0.0
1565925426357000.0,1.00057,6.0,-1.0,1.0,1.0,-1.0,0.0
1565925426370000.0,1.00035,6.0,-1.0,1.0,1.0,-1.0,0.0
1565925426373000.0,1.00008,3.0,0.0,1.0,0.0,-1.0,1.0
1565925426384000.0,1.00033,3.0,0.0,1.0,0.0,-1.0,1.0
1565925426384000.0,1.0006,6.0,-1.0,1.0,1.0,-1.0,0.0
1565925426425000.0,1.00012,3.0,0.0,1.0,0.0,-1.0,1.0
1565925426425000.0,1.00039,6.0,-1.0,1.0,1.0,-1.0,0.0
1565925426590000.0,1.00015,3.0,0.0,1.0,0.0,-1.0,1.0
1565925426590000.0,1.00043,6.0,-1.0,1.0,1.0,-1.0,0.0
1565925426604000.0,1.00019,3.0,0.0,1.0,0.0,-1.0,1.0
1565925426604000.0,1.00046,6.0,-1.0,1.0,1.0,-1.0,0.0
1565925426797000.0,1.00047,6.0,-1.0,1.0,1.0,-1.0,0.0
1565925426798000.0,1.00036,6.0,-1.0,1.0,1.0,-1.0,0.0
1565925426798000.0,1.00008,3.0,0.0,1.0,0.0,-1.0,1.0
1565925426808000.0,1.0004,6.0,-1.0,1.0,1.0,-1.0,0.0
1565925426818000.0,1.00022,3.0,0.0,1.0,0.0,-1.0,1.0
1565925426818000.0,1.0005,6.0,-1.0,1.0,1.0,-1.0,0.0
1565925426833000.0,1.00026,3.0,0.0,1.0,0.0,-1.0,1.0
1565925426833000.0,1.00054,6.0,-1.0,1.0,1.0,-1.0,0.0
1565925426890000.0,1.0003,3.0,0.0,1.0,0.0,-1.0,1.0
1565925426890000.0,1.00058,6.0,-1.0,1.0,1.0,-1.0,0.0
1565925426904000.0,1.00033,3.0,0.0,1.0,0.0,-1.0,1.0
1565925426904000.0,1.00061,6.0,-1.0,1.0,1.0,-1.0,0.0
1565925426988000.0,1.00051,6.0,-1.0,1.0,1.0,-1.0,0.0
1565925427100000.0,1.00037,3.0,0.0,1.0,0.0,-1.0,1.0
1565925427100000.0,1.00065,6.0,-1.0,1.0,1.0,-1.0,0.0
1565925427160000.0,1.0004,3.0,0.0,1.0,0.0,-1.0,1.0
1565925427160000.0,1.00068,6.0,-1.0,1.0,1.0,-1.0,0.0
1565925427640000.0,1.00022,3.0,0.0,1.0,0.0,-1.0,1.0
1565925427196000.0,1.00026,3.0,0.0,1.0,0.0,-1.0,1.0
1565925427196000.0,1.00054,6.0,-1.0,1.0,1.0,-1.0,0.0
1565925427226000.0,1.00069,6.0,-1.0,1.0,1.0,-1.0,0.0
1565925427283000.0,1.00044,3.0,0.0,1.0,0.0,-1.0,1.0
1565925427283000.0,1.00072,6.0,-1.0,1.0,1.0,-1.0,0.0
1565925427363000.0,1.00047,3.0,0.0,1.0,0.0,-1.0,1.0
